(9,UP,4.0)
(7,DOWN,7.0)
(4,DOWN,15.5)
(3,DOWN,22.5)
(4,UP,30.5)
(3,DOWN,38.5)
(6,UP,43.5)
(2,DOWN,46.5)
(8,UP,55.0)
(4,DOWN,62.0)
(2,DOWN,67.0)
(8,UP,71.0)
(4,DOWN,76.0)
(10,UP,80.0)
(9,DOWN,81.5)
(4,DOWN,85.0)
(5,UP,86.5)
(6,UP,88.5)
(10,UP,94.0)
(7,DOWN,101.5)
(9,UP,109.0)
(4,DOWN,114.5)
(2,DOWN,116.5)
(2,STILL,118.5)
(2,STILL,119.5)
(3,UP,122.5)
(8,UP,126.0)
(5,DOWN,128.5)
(2,DOWN,131.0)
(7,UP,134.5)
(8,UP,136.0)
(6,DOWN,138.0)
(1,DOWN,141.5)
(3,UP,143.5)
(7,UP,146.5)
(9,UP,148.5)
(7,DOWN,153.0)
(4,DOWN,157.5)
(10,UP,165.0)
(8,DOWN,167.0)
(7,DOWN,172.5)
(9,UP,175.0)
(6,DOWN,181.5)
(5,DOWN,184.5)
(6,UP,190.5)
(10,UP,200.0)
(8,DOWN,207.0)
(8,STILL,211.0)
(1,DOWN,215.5)
(7,UP,219.5)
(8,UP,221.0)
(7,DOWN,224.5)
(2,DOWN,234.5)
(10,UP,239.5)
(3,DOWN,244.0)
(3,STILL,246.0)
(10,UP,249.5)
(3,DOWN,257.5)
(6,UP,260.0)
(6,STILL,265.0)
(7,UP,268.5)
(2,DOWN,276.5)
(4,UP,283.0)
(7,UP,285.5)
(9,UP,287.5)
(7,DOWN,295.0)
(6,DOWN,296.5)
(9,UP,299.0)
(8,DOWN,300.5)
(6,DOWN,302.5)
(8,UP,309.0)
(9,UP,310.5)
(7,DOWN,312.5)
(9,UP,315.0)
(1,DOWN,324.0)
(4,UP,326.5)
(4,STILL,329.0)
(1,DOWN,335.5)
(8,UP,343.5)
(3,DOWN,347.0)
(6,UP,349.5)
(3,DOWN,353.5)
(2,DOWN,358.5)
(9,UP,369.5)
(4,DOWN,373.0)
(7,UP,377.5)
(2,DOWN,382.5)
(7,UP,386.0)
(3,DOWN,390.0)
(2,DOWN,394.5)
(7,UP,402.5)
(2,DOWN,406.0)
(2,STILL,408.0)
(5,UP,415.5)
(3,DOWN,421.0)
(8,UP,428.5)
(10,UP,430.5)
(6,DOWN,433.5)
(1,DOWN,437.0)
(6,UP,442.5)
