(4,UP,1.5)
(7,UP,11.5)
(5,DOWN,15.0)
(8,UP,19.5)
(5,DOWN,27.5)
(9,UP,34.0)
(5,DOWN,37.0)
(7,UP,39.0)
(6,DOWN,40.5)
(6,STILL,42.5)
(5,DOWN,43.0)
(3,DOWN,45.0)
(9,UP,51.0)
(2,DOWN,55.5)
(5,UP,59.5)
(5,STILL,65.0)
(7,UP,73.0)
(9,UP,79.0)
(2,DOWN,85.5)
(8,UP,91.0)
(7,DOWN,92.5)
(3,DOWN,102.0)
(5,UP,105.0)
(4,DOWN,106.5)
(7,UP,115.5)
(2,DOWN,119.0)
(10,UP,124.0)
(6,DOWN,127.0)
(9,UP,133.5)
(5,DOWN,136.5)
(8,UP,141.5)
(10,UP,143.5)
(2,DOWN,148.5)
(10,UP,153.5)
(6,DOWN,156.5)
(5,DOWN,158.0)
(6,UP,159.5)
(6,STILL,161.5)
(4,DOWN,165.0)
(4,STILL,169.0)
(2,DOWN,171.0)
(8,UP,181.0)
(2,DOWN,189.0)
(1,DOWN,190.5)
(7,UP,194.5)
(7,STILL,197.0)
(4,DOWN,203.5)
(6,UP,209.0)
(5,DOWN,212.5)
(3,DOWN,221.0)
(4,UP,222.5)
(2,DOWN,224.5)
(9,UP,229.0)
(2,DOWN,233.5)
(1,DOWN,235.0)
(7,UP,239.0)
(6,DOWN,240.5)
(7,UP,242.0)
(10,UP,247.5)
(8,DOWN,253.0)
(2,DOWN,259.0)
(2,STILL,261.0)
(6,UP,263.0)
(2,DOWN,266.0)
(7,UP,269.5)
(7,STILL,273.0)
(5,DOWN,275.0)
(8,UP,283.5)
(6,DOWN,289.0)
(8,UP,297.0)
(3,DOWN,300.5)
(5,UP,303.0)
(6,UP,306.5)
(6,STILL,313.0)
(4,DOWN,314.0)
(2,DOWN,316.0)
(5,UP,318.5)
(8,UP,321.0)
(6,DOWN,323.0)
(3,DOWN,325.5)
(4,UP,327.0)
(9,UP,330.5)
(5,DOWN,334.0)
(8,UP,337.5)
(10,UP,339.5)
(8,DOWN,343.0)
(5,DOWN,345.5)
(8,UP,348.0)
(9,UP,350.5)
(6,DOWN,355.5)
(10,UP,362.0)
(8,DOWN,369.0)
(2,DOWN,373.0)
(10,UP,378.0)
(9,DOWN,380.5)
(2,DOWN,387.5)
(2,STILL,393.0)
(2,STILL,394.0)
(10,UP,402.0)
(8,DOWN,407.0)
(9,UP,414.5)
(2,DOWN,419.5)
(3,UP,421.0)
(5,UP,425.0)
(4,DOWN,428.5)
(8,UP,432.0)
(6,DOWN,434.0)
(2,DOWN,437.0)
(3,UP,440.5)
(3,STILL,442.5)
(4,UP,443.0)
(4,STILL,447.0)
(3,DOWN,452.5)
(9,UP,456.5)
(5,DOWN,459.5)
(6,UP,462.5)
(3,DOWN,471.5)
(4,UP,478.5)
(9,UP,486.5)
(7,DOWN,488.5)
(7,STILL,490.5)
(1,DOWN,493.5)
(5,UP,496.5)
(9,UP,504.0)
(2,DOWN,508.5)
(4,UP,510.5)
(4,STILL,513.0)
(8,UP,520.0)
(2,DOWN,529.0)
(10,UP,534.0)
(6,DOWN,537.0)
(2,DOWN,540.0)
(4,UP,545.0)
(8,UP,552.0)
(4,DOWN,556.0)
(2,DOWN,561.0)
(9,UP,567.5)
(3,DOWN,575.0)
(10,UP,579.5)
(5,DOWN,583.0)
(4,DOWN,586.5)
(4,STILL,589.0)
(8,UP,591.0)
(1,DOWN,595.5)
(2,UP,597.0)
(5,UP,599.5)
(5,STILL,601.5)
(4,DOWN,602.5)
(10,UP,611.0)
(4,DOWN,619.0)
(8,UP,622.0)
(2,DOWN,627.0)
(6,UP,630.0)
(3,DOWN,632.5)
(4,UP,634.0)
(9,UP,637.5)
(2,DOWN,642.0)
(5,UP,644.5)
(3,DOWN,646.5)
(2,DOWN,652.5)
(8,UP,661.0)
(9,UP,662.5)
(4,DOWN,670.5)
(7,UP,677.5)
(9,UP,679.5)
(1,DOWN,684.5)
(5,UP,687.5)
(4,DOWN,689.0)
(8,UP,692.0)
(8,STILL,694.0)
(7,DOWN,694.5)
(6,DOWN,696.0)
(2,DOWN,704.0)
(1,DOWN,708.5)
(5,UP,716.0)
(3,DOWN,718.0)
(7,UP,721.0)
(7,STILL,723.0)
(1,DOWN,729.0)
(2,UP,734.5)
(6,UP,737.5)
(4,DOWN,741.0)
(8,UP,746.0)
(6,DOWN,749.0)
(1,DOWN,758.5)
(1,STILL,765.0)
(4,UP,767.5)
(8,UP,770.5)
(7,DOWN,772.5)
(5,DOWN,777.0)
(8,UP,779.5)
(9,UP,784.5)
(2,DOWN,795.5)
(5,UP,799.5)
(1,DOWN,802.5)
(3,UP,804.5)
(5,UP,807.0)
(4,DOWN,814.5)
(9,UP,820.5)
(6,DOWN,823.0)
(10,UP,830.0)
(3,DOWN,835.5)
(8,UP,839.0)
(3,DOWN,842.5)
(1,DOWN,844.5)
(6,UP,848.0)
(8,UP,850.0)
(4,DOWN,853.0)
(8,UP,856.0)
(9,UP,858.5)
(6,DOWN,867.5)
(5,DOWN,870.5)
(1,DOWN,874.0)
(1,STILL,881.0)
(4,UP,889.5)
(2,DOWN,891.5)
(10,UP,900.0)
(4,DOWN,904.0)
(6,UP,907.0)
(5,DOWN,908.5)
(7,UP,910.5)
(5,DOWN,917.0)
(9,UP,926.0)
(10,UP,927.5)
(2,DOWN,934.0)
(6,UP,940.0)
(3,DOWN,942.5)
(5,UP,944.5)
(1,DOWN,948.0)
(8,UP,952.5)
(3,DOWN,956.0)
(6,UP,958.5)
(8,UP,960.5)
(9,UP,962.0)
(1,DOWN,967.0)
(5,UP,970.0)
(2,DOWN,972.5)
(6,UP,975.5)
(9,UP,978.0)
(10,UP,979.5)
(1,DOWN,985.0)
(2,UP,986.5)
(8,UP,990.5)
(4,DOWN,994.0)
(6,UP,996.0)
(6,STILL,998.0)
(9,UP,999.5)
(9,STILL,1001.5)
(1,DOWN,1005.5)
(2,UP,1007.0)
(8,UP,1011.0)
(5,DOWN,1013.5)
(9,UP,1016.5)
(3,DOWN,1020.5)
(2,DOWN,1022.0)
(7,UP,1025.5)
(6,DOWN,1027.0)
(3,DOWN,1029.5)
(9,UP,1035.0)
(3,DOWN,1039.0)
(2,DOWN,1040.5)
(1,DOWN,1042.0)
(10,UP,1048.5)
(1,DOWN,1054.0)
(4,UP,1056.5)
(1,DOWN,1059.0)
(8,UP,1063.5)
(6,DOWN,1065.5)
(7,UP,1067.0)
(2,DOWN,1070.5)
(7,UP,1074.0)
(5,DOWN,1081.0)
(8,UP,1089.5)
(3,DOWN,1094.5)
(1,DOWN,1097.0)
(8,UP,1105.5)
(5,DOWN,1108.0)
(7,UP,1115.0)
(6,DOWN,1116.5)
(1,DOWN,1124.5)
(8,UP,1131.5)
(7,DOWN,1133.0)
(4,DOWN,1135.5)
(3,DOWN,1137.0)
(5,UP,1145.0)
(7,UP,1147.0)
(3,DOWN,1154.0)
(4,UP,1158.5)
(3,DOWN,1166.5)
(2,DOWN,1174.5)
(10,UP,1182.0)
(7,DOWN,1184.5)
(4,DOWN,1189.5)
(3,DOWN,1194.5)
(2,DOWN,1202.5)
(6,UP,1212.0)
(4,DOWN,1219.0)
(3,DOWN,1224.5)
(8,UP,1228.0)
(6,DOWN,1230.0)
(1,DOWN,1234.5)
(2,UP,1236.5)
(2,STILL,1241.0)
(7,UP,1243.5)
(2,DOWN,1247.0)
(9,UP,1251.5)
(3,DOWN,1255.5)
(5,UP,1259.0)
(5,STILL,1261.0)
(5,STILL,1262.0)
(7,UP,1263.0)
(4,DOWN,1265.5)
(4,STILL,1273.0)
(7,UP,1275.5)
(1,DOWN,1285.0)
(4,UP,1287.5)
(9,UP,1291.0)
(9,STILL,1293.0)
(6,DOWN,1294.5)
(7,UP,1298.5)
(9,UP,1307.0)
(6,DOWN,1309.5)
(8,UP,1315.0)
(5,DOWN,1323.5)
(2,DOWN,1326.0)
(4,UP,1329.0)
(5,UP,1332.5)
(5,STILL,1335.0)
(2,DOWN,1337.5)
(6,UP,1340.5)
(3,DOWN,1343.0)
(8,UP,1346.5)
(2,DOWN,1350.5)
(5,UP,1353.0)
(5,STILL,1357.0)
(10,UP,1362.5)
(4,DOWN,1366.5)
(1,DOWN,1369.0)
(5,UP,1372.0)
(4,DOWN,1373.5)
(4,STILL,1375.5)
(4,STILL,1376.5)
(10,UP,1381.0)
(5,DOWN,1384.5)
(9,UP,1387.5)
(6,DOWN,1390.0)
(3,DOWN,1392.5)
(1,DOWN,1394.5)
(7,UP,1398.5)
(6,DOWN,1400.0)
(4,DOWN,1402.0)
(5,UP,1408.5)
(9,UP,1411.5)
(5,DOWN,1414.5)
(6,UP,1416.0)
(6,STILL,1418.0)
(7,UP,1418.5)
(2,DOWN,1422.5)
(9,UP,1427.0)
(1,DOWN,1432.0)
(9,UP,1437.0)
(8,DOWN,1438.5)
(4,DOWN,1441.5)
(1,DOWN,1444.0)
(6,UP,1447.5)
(3,DOWN,1450.0)
(5,UP,1453.0)
(10,UP,1456.5)
(9,DOWN,1458.0)
(5,DOWN,1466.0)
(3,DOWN,1471.0)
(3,STILL,1473.0)
(7,UP,1475.0)
(5,DOWN,1479.0)
(5,STILL,1485.0)
(7,UP,1489.0)
(3,DOWN,1498.0)
(5,UP,1505.0)
(6,UP,1506.5)
(8,UP,1508.5)
(10,UP,1513.0)
(5,DOWN,1522.5)
(5,STILL,1529.0)
(7,UP,1537.0)
(8,UP,1540.5)
(9,UP,1546.5)
(10,UP,1548.0)
(4,DOWN,1555.0)
(8,UP,1558.0)
(7,DOWN,1562.5)
(7,STILL,1571.0)
(9,UP,1573.0)
(7,DOWN,1579.0)
(4,DOWN,1581.5)
(6,UP,1583.5)
(5,DOWN,1586.5)
(9,UP,1589.5)
(4,DOWN,1596.5)
(9,UP,1602.5)
(9,STILL,1604.5)
(7,DOWN,1605.5)
(7,STILL,1607.5)
(8,UP,1608.5)
(10,UP,1611.0)
