(2,UP,0.5)
(10,UP,12.0)
(1,DOWN,17.5)
(2,UP,19.0)
(9,UP,23.5)
(4,DOWN,27.0)
(6,UP,29.0)
(1,DOWN,32.5)
(1,STILL,34.5)
(2,UP,35.0)
(4,UP,37.0)
(3,DOWN,40.5)
(1,DOWN,47.0)
(5,UP,50.0)
(8,UP,52.5)
(5,DOWN,55.0)
(4,DOWN,56.5)
(6,UP,58.5)
(8,UP,60.5)
(10,UP,63.0)
(2,DOWN,74.0)
(1,DOWN,76.5)
(3,UP,83.0)
(3,STILL,89.0)
(7,UP,91.0)
(4,DOWN,93.5)
(4,STILL,101.0)
(5,UP,101.5)
(9,UP,110.0)
(4,DOWN,113.5)
(10,UP,117.5)
(4,DOWN,121.5)
(4,STILL,123.5)
(6,UP,125.0)
(3,DOWN,129.5)
(7,UP,134.0)
(1,DOWN,138.0)
(8,UP,142.5)
(2,DOWN,146.5)
(8,UP,150.5)
(9,UP,152.0)
(3,DOWN,156.0)
(3,STILL,158.0)
(7,UP,160.0)
(6,DOWN,164.5)
(3,DOWN,171.5)
(3,STILL,173.5)
(6,UP,175.0)
(3,DOWN,177.5)
(8,UP,181.0)
(7,DOWN,182.5)
(6,DOWN,184.0)
(6,STILL,191.0)
(3,DOWN,192.5)
(8,UP,196.0)
(7,DOWN,197.5)
(1,DOWN,201.5)
(10,UP,207.0)
(6,DOWN,210.0)
(3,DOWN,212.5)
(8,UP,216.0)
(5,DOWN,218.5)
(10,UP,222.0)
(6,DOWN,225.0)
(2,DOWN,228.0)
(6,UP,236.0)
(7,UP,237.5)
(3,DOWN,240.5)
(5,UP,242.5)
(2,DOWN,247.5)
(8,UP,253.0)
(5,DOWN,259.5)
(1,DOWN,262.5)
(4,UP,265.0)
(6,UP,267.0)
(9,UP,269.5)
(4,DOWN,273.0)
(3,DOWN,274.5)
(7,UP,277.5)
(10,UP,280.0)
(5,DOWN,283.5)
(3,DOWN,285.5)
(3,STILL,287.5)
(10,UP,291.0)
(2,DOWN,296.0)
(6,UP,299.0)
(7,UP,300.5)
(10,UP,303.5)
(8,DOWN,305.5)
(7,DOWN,307.0)
(7,STILL,313.0)
(5,DOWN,314.0)
(9,UP,318.0)
(2,DOWN,322.5)
(2,STILL,325.0)
(8,UP,331.0)
(8,STILL,333.0)
(1,DOWN,336.5)
(5,UP,342.0)
(7,UP,345.0)
(3,DOWN,348.0)
(5,UP,350.0)
(6,UP,351.5)
(5,DOWN,353.0)
(2,DOWN,357.5)
(4,UP,361.0)
(6,UP,363.0)
(5,DOWN,368.5)
(9,UP,371.5)
(5,DOWN,374.5)
(4,DOWN,376.0)
(8,UP,379.0)
(9,UP,380.5)
(6,DOWN,383.5)
(9,UP,391.5)
(10,UP,396.5)
(6,DOWN,399.5)
(3,DOWN,402.0)
(2,DOWN,403.5)
(1,DOWN,405.0)
(3,UP,411.0)
(4,UP,416.5)
(9,UP,420.5)
(2,DOWN,425.0)
(4,UP,429.0)
(5,UP,430.5)
(6,UP,432.5)
(6,STILL,439.0)
(10,UP,448.0)
(7,DOWN,450.5)
(10,UP,453.0)
(7,DOWN,455.5)
(4,DOWN,458.0)
(5,UP,459.5)
(7,UP,461.5)
(2,DOWN,468.5)
(3,UP,472.5)
(8,UP,476.5)
(5,DOWN,481.5)
(6,UP,484.5)
(8,UP,493.0)
(2,DOWN,497.0)
(8,UP,501.0)
(6,DOWN,503.0)
(7,UP,504.5)
(5,DOWN,506.5)
(6,UP,510.5)
(6,STILL,515.0)
(2,DOWN,518.0)
(1,DOWN,519.5)
(2,UP,524.5)
(5,UP,527.5)
(9,UP,532.0)
(7,DOWN,537.0)
(10,UP,539.5)
(7,DOWN,542.0)
(7,STILL,544.0)
(3,DOWN,548.0)
(6,UP,553.5)
(7,UP,558.5)
(2,DOWN,566.5)
(6,UP,569.5)
(8,UP,575.0)
(9,UP,576.5)
(7,DOWN,581.0)
(4,DOWN,585.5)
(6,UP,587.5)
(7,UP,592.5)
(3,DOWN,602.0)
(3,STILL,605.0)
(7,UP,607.0)
(8,UP,608.5)
(10,UP,610.5)
(8,DOWN,613.0)
(8,STILL,621.0)
(7,DOWN,628.5)
(5,DOWN,637.0)
(9,UP,642.0)
(3,DOWN,646.0)
(7,UP,649.0)
(5,DOWN,651.0)
(10,UP,654.5)
(1,DOWN,660.0)
(1,STILL,662.0)
(6,UP,664.5)
(4,DOWN,666.5)
(1,DOWN,673.5)
(8,UP,678.0)
(5,DOWN,681.5)
