(6,UP,2.5)
(1,DOWN,8.5)
(2,UP,10.5)
(3,UP,16.5)
(3,STILL,21.0)
(5,UP,23.0)
(4,DOWN,24.5)
(9,UP,28.0)
(2,DOWN,35.5)
(1,DOWN,37.0)
(6,UP,40.5)
(5,DOWN,42.0)
(6,UP,43.5)
(1,DOWN,47.0)
(3,UP,49.0)
(6,UP,51.5)
(4,DOWN,53.5)
(3,DOWN,55.0)
(7,UP,60.0)
(6,DOWN,66.5)
(2,DOWN,70.0)
(7,UP,76.5)
(10,UP,81.5)
(5,DOWN,86.5)
(7,UP,88.5)
(4,DOWN,91.0)
(10,UP,95.0)
(7,DOWN,97.5)
(9,UP,101.0)
(2,DOWN,109.5)
(7,UP,113.0)
(8,UP,114.5)
(8,STILL,117.0)
(3,DOWN,124.5)
(10,UP,129.5)
(5,DOWN,136.5)
(9,UP,139.5)
(1,DOWN,144.5)
(5,UP,147.5)
(10,UP,151.0)
(8,DOWN,153.0)
(1,DOWN,157.5)
(9,UP,166.0)
(2,DOWN,170.5)
(9,UP,177.5)
(2,DOWN,183.5)
(6,UP,190.0)
(9,UP,193.5)
(10,UP,195.0)
(8,DOWN,201.0)
(10,UP,203.0)
(3,DOWN,207.5)
(6,UP,210.0)
(8,UP,212.0)
(7,DOWN,213.5)
(4,DOWN,216.0)
(9,UP,219.5)
(9,STILL,223.0)
(4,DOWN,228.5)
(5,UP,230.0)
(1,DOWN,233.0)
(4,UP,237.5)
(7,UP,243.5)
(1,DOWN,247.5)
(5,UP,252.0)
(7,UP,254.0)
(8,UP,255.5)
(7,DOWN,257.0)
(8,UP,260.5)
(7,DOWN,268.5)
(9,UP,277.0)
(4,DOWN,282.5)
(2,DOWN,287.0)
(7,UP,292.5)
(4,DOWN,299.5)
(3,DOWN,302.5)
(4,UP,308.5)
(9,UP,314.5)
(10,UP,318.5)
(1,DOWN,324.5)
(8,UP,329.0)
(2,DOWN,333.0)
(9,UP,337.5)
(9,STILL,339.5)
(7,DOWN,341.0)
(6,DOWN,344.5)
(10,UP,348.0)
(6,DOWN,351.0)
(8,UP,355.0)
(2,DOWN,361.0)
(4,UP,365.0)
(3,DOWN,372.5)
(8,UP,382.5)
(6,DOWN,385.0)
(4,DOWN,387.0)
(6,UP,389.0)
(4,DOWN,397.0)
(9,UP,402.5)
(2,DOWN,407.5)
(7,UP,411.0)
(9,UP,413.0)
(8,DOWN,416.5)
(5,DOWN,419.0)
(4,DOWN,420.5)
(8,UP,423.5)
(10,UP,425.5)
(10,STILL,433.0)
(1,DOWN,440.5)
(2,UP,442.5)
(3,UP,444.0)
(2,DOWN,445.5)
(6,UP,448.5)
(5,DOWN,450.0)
(10,UP,456.5)
(9,DOWN,458.0)
(8,DOWN,459.5)
(4,DOWN,462.5)
(10,UP,466.5)
(4,DOWN,470.5)
(7,UP,473.0)
(9,UP,475.0)
(6,DOWN,483.5)
(4,DOWN,485.5)
(8,UP,490.0)
(5,DOWN,493.5)
(3,DOWN,495.5)
(9,UP,499.5)
(4,DOWN,504.5)
(1,DOWN,507.0)
(4,UP,509.5)
(10,UP,513.5)
(10,STILL,517.0)
(6,DOWN,524.0)
(5,DOWN,530.5)
(7,UP,535.0)
(3,DOWN,544.0)
(3,STILL,546.0)
(9,UP,553.0)
(9,STILL,555.0)
(3,DOWN,563.0)
(2,DOWN,564.5)
(2,STILL,571.0)
(8,UP,575.0)
(9,UP,576.5)
(3,DOWN,585.0)
(1,DOWN,587.0)
(3,UP,591.0)
(10,UP,599.5)
(7,DOWN,602.0)
(4,DOWN,607.5)
(2,DOWN,615.0)
(8,UP,625.0)
(1,DOWN,631.5)
(8,UP,636.0)
(5,DOWN,638.5)
(4,DOWN,640.0)
(8,UP,648.0)
(5,DOWN,650.5)
(3,DOWN,653.0)
(8,UP,656.5)
(9,UP,658.0)
(6,DOWN,660.5)
(3,DOWN,663.0)
(9,UP,671.0)
(6,DOWN,673.5)
(4,DOWN,675.5)
(8,UP,678.5)
(5,DOWN,681.0)
(1,DOWN,684.0)
(3,UP,686.0)
(9,UP,690.0)
(4,DOWN,693.5)
(7,UP,696.0)
(4,DOWN,698.5)
(6,UP,700.5)
(2,DOWN,703.5)
(2,STILL,705.5)
(8,UP,711.0)
